,Unnamed: 0,row ID,smiles,row m/z,match_id,match_smiles,mps,pair_similarity,pp,mps_pp,tanimoto,mcs
4245,470,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404232,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4246,472,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404296,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4247,473,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404328,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4248,474,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404360,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4249,475,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404392,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4250,476,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404424,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4251,477,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404456,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4252,478,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404488,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4253,479,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404520,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4254,480,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404552,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4255,485,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006423906,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4256,486,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006423946,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4257,487,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006424023,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4258,491,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006424376,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814692438,0.041666667,1,0.17721519,0.625
4259,471,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404264,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814651668,0.041666667,1,0.17721519,0.625
4260,488,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006424063,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.814651668,0.041666667,1,0.17721519,0.625
4261,489,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006424143,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.812790692,0.041666667,1,0.17721519,0.625
4262,481,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404703,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.812045813,0.041666667,1,0.17721519,0.625
4263,483,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404794,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,2,0.697391421,0.083333333,2,0.17721519,0.625
4264,398,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404794,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,2,0.663822889,0.054054054,2,0.134146341,0.625
4265,484,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404855,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.577922702,0.041666667,1,0.17721519,0.625
4266,404,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006424143,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,2,0.57751227,0.054054054,2,0.134146341,0.625
4267,396,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404703,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,2,0.57465779,0.054054054,2,0.134146341,0.625
4268,384,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404200,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4269,385,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404232,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4270,387,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404296,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4271,388,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404328,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4272,389,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404360,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4273,390,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404392,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4274,391,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404424,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4275,392,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404456,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4276,393,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404488,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4277,394,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404520,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4278,395,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404552,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4279,400,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006423906,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4280,401,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006423946,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4281,402,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006424023,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4282,406,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006424376,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569199026,0.027027027,1,0.134146341,0.625
4283,386,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404264,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569170535,0.027027027,1,0.134146341,0.625
4284,403,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006424063,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.569170535,0.027027027,1,0.134146341,0.625
4285,490,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006424263,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.428292096,0.041666667,1,0.17721519,0.625
4286,399,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404855,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.403775752,0.027027027,1,0.134146341,0.625
4287,405,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006424263,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.299233705,0.027027027,1,0.134146341,0.625
4288,482,9,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,327.0848999,CCMSLIB00006404764,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.234123215,0.041666667,1,0.17721519,0.625
4289,397,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CCMSLIB00006404764,O=C1OC=2C(C=C1)=CC=3C=COC3C2OCC(O)C(O)(C)C,1,0.163574249,0.027027027,1,0.134146341,0.625
4290,2758,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452192,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.99516052,0.166666667,1,0.140350877,0.75
4291,2759,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452224,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.995105505,0.166666667,1,0.140350877,0.75
4292,2761,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452288,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.995096862,0.166666667,1,0.140350877,0.75
4293,2760,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452256,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.994739592,0.166666667,1,0.140350877,0.75
4294,2848,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547014,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.806829631,0.166666667,1,0.140350877,0.75
4295,3434,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009967319,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,15,0.57563857,0.283018868,15,0.184615385,0.68
4296,3436,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009968252,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,15,0.57563857,0.283018868,15,0.184615385,0.68
4297,3433,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009951992,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,14,0.540597576,0.264150943,14,0.184615385,0.68
4298,3437,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009968269,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,14,0.540597576,0.264150943,14,0.184615385,0.68
4299,3443,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009990246,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,33,0.375611179,0.622641509,33,0.184615385,0.68
4300,3442,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009976713,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,39,0.296295518,0.735849057,39,0.184615385,0.68
4301,3435,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009967883,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,27,0.212299414,0.509433962,27,0.184615385,0.68
4302,3440,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009971928,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,24,0.205626154,0.452830189,24,0.184615385,0.68
4303,2585,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547053,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.166598305,0.023255814,1,0.140350877,0.75
4304,2586,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547073,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.166598305,0.023255814,1,0.140350877,0.75
4305,2574,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452255,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.166546255,0.023255814,1,0.140350877,0.75
4306,2575,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452287,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.166528285,0.023255814,1,0.140350877,0.75
4307,2572,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452191,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.16586712,0.023255814,1,0.140350877,0.75
4308,2573,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452223,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.162673101,0.023255814,1,0.140350877,0.75
4309,2584,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547033,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,2,0.157723045,0.046511628,2,0.140350877,0.75
4310,3441,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009975654,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,29,0.145865847,0.547169811,29,0.184615385,0.68
4311,2583,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547013,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,3,0.140716991,0.069767442,3,0.140350877,0.75
4312,2576,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452319,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,2,0.12516943,0.046511628,2,0.140350877,0.75
4313,2577,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452351,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,2,0.123656512,0.046511628,2,0.140350877,0.75
4314,3429,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009938127,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,18,0.121553409,0.339622642,18,0.184615385,0.68
4315,3432,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00009940944,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,18,0.121553409,0.339622642,18,0.184615385,0.68
4316,2762,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452320,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.120813332,0.166666667,1,0.140350877,0.75
4317,2588,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547261,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,3,0.093324888,0.069767442,3,0.140350877,0.75
4318,2587,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547242,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,4,0.079858714,0.093023256,4,0.140350877,0.75
4319,2850,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547054,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.048794746,0.166666667,1,0.140350877,0.75
4320,2581,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452468,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,11,0.027563834,0.255813953,11,0.140350877,0.75
4321,2580,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452437,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,10,0.02752852,0.23255814,10,0.140350877,0.75
4322,2591,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547454,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,6,0.02546428,0.139534884,6,0.140350877,0.75
4323,2593,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547611,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.024239013,0.023255814,1,0.140350877,0.75
4324,2578,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452382,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,7,0.017653036,0.162790698,7,0.140350877,0.75
4325,2579,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006452411,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,4,0.014833259,0.093023256,4,0.140350877,0.75
4326,2589,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547279,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.013721204,0.023255814,1,0.140350877,0.75
4327,2590,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547313,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.013721204,0.023255814,1,0.140350877,0.75
4328,2592,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006547468,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,1,0.013721204,0.023255814,1,0.140350877,0.75
4329,2582,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00006546994,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4330,2763,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452352,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4331,2764,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452383,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4332,2765,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452412,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4333,2766,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452438,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4334,2767,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006452469,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4335,2847,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006546995,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4336,2849,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547034,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4337,2851,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547074,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4338,2852,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547092,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4339,2853,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547225,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4340,2854,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547243,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4341,2855,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547280,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4342,2856,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547297,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4343,2857,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547314,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
4344,2858,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00006547600,O=C1OC=2C=C(OC(C(=O)OCC)C)C=CC2C(=C1)C,0,0.0,0.0,0,0.140350877,0.75
